codigo_ine,municipio,provincia
46106,Chelva,Valencia/València
46108,Chera,Valencia/València
46109,Cheste,Valencia/València
46111,Chiva,Valencia/València
46112,Chulilla,Valencia/València
46097,Cofrentes,Valencia/València
46098,Corbera,Valencia/València
46099,Cortes de Pallás,Valencia/València
46100,Cotes,Valencia/València
46105,Cullera,Valencia/València
46113,Daimús,Valencia/València
46114,Domeño,Valencia/València
46115,Dos Aguas,Valencia/València
46116,"Eliana, l'",Valencia/València
46117,Emperador,Valencia/València
46118,Enguera,Valencia/València
46119,"Énova, l'",Valencia/València
46120,Estivella,Valencia/València
46121,Estubeny,Valencia/València
46122,Faura,Valencia/València
46123,Favara,Valencia/València
46126,Foios,Valencia/València
46128,"Font de la Figuera, la",Valencia/València
46127,"Font d'en Carròs, la",Valencia/València
46124,Fontanars dels Alforins,Valencia/València
46125,Fortaleny,Valencia/València
46129,Fuenterrobles,Valencia/València
46131,Gandia,Valencia/València
46902,Gátova,Valencia/València
46130,Gavarda,Valencia/València
46132,"Genovés, el",Valencia/València
46133,Gestalgar,Valencia/València
46134,Gilet,Valencia/València
46135,Godella,Valencia/València
46136,Godelleta,Valencia/València
46137,"Granja de la Costera, la",Valencia/València
46138,Guadasséquies,Valencia/València
46139,Guadassuar,Valencia/València
46140,Guardamar de la Safor,Valencia/València
46141,Higueruelas,Valencia/València
46142,Jalance,Valencia/València
46144,Jarafuel,Valencia/València
46154,Llanera de Ranes,Valencia/València
46155,Llaurí,Valencia/València
46147,Llíria,Valencia/València
46152,Llocnou de la Corona,Valencia/València
46153,Llocnou de Sant Jeroni,Valencia/València
46151,Llocnou d'En Fenollet,Valencia/València
46156,Llombai,Valencia/València
46157,"Llosa de Ranes, la",Valencia/València
46150,Llutxent,Valencia/València
46148,Loriguilla,Valencia/València
46149,Losa del Obispo,Valencia/València
46158,Macastre,Valencia/València
46159,Manises,Valencia/València
46160,Manuel,Valencia/València
46161,Marines,Valencia/València
46162,Massalavés,Valencia/València
46163,Massalfassar,Valencia/València
46164,Massamagrell,Valencia/València
46165,Massanassa,Valencia/València
46166,Meliana,Valencia/València
46167,Millares,Valencia/València
46168,Miramar,Valencia/València
46169,Mislata,Valencia/València
46170,Moixent/Mogente,Valencia/València
46173,Montaverner,Valencia/València
46171,Montcada/Moncada,Valencia/València
46174,Montesa,Valencia/València
46175,Montitxelvo/Montichelvo,Valencia/València
46176,Montroi/Montroy,Valencia/València
46172,Montserrat,Valencia/València
46177,Museros,Valencia/València
46178,Nàquera/Náquera,Valencia/València
46179,Navarrés,Valencia/València
46180,Novetlè,Valencia/València
46181,Oliva,Valencia/València
46183,"Olleria, l'",Valencia/València
46182,Olocau,Valencia/València
46184,Ontinyent,Valencia/València
46185,Otos,Valencia/València
46186,Paiporta,Valencia/València
46187,Palma de Gandía,Valencia/València
46188,Palmera,Valencia/València
46189,"Palomar, el",Valencia/València
46190,Paterna,Valencia/València
46191,Pedralba,Valencia/València
46192,Petrés,Valencia/València
46193,Picanya,Valencia/València
46194,Picassent,Valencia/València
46195,Piles,Valencia/València
46196,Pinet,Valencia/València
46199,"Pobla de Farnals, la",Valencia/València
46202,"Pobla de Vallbona, la",Valencia/València
46200,"Pobla del Duc, la",Valencia/València
46203,"Pobla Llarga, la",Valencia/València
46197,Polinyà de Xúquer,Valencia/València
46198,Potries,Valencia/València
46205,Puçol,Valencia/València
46201,Puebla de San Miguel,Valencia/València
46204,"Puig de Santa Maria, el",Valencia/València
46101,Quart de les Valls,Valencia/València
46102,Quart de Poblet,Valencia/València
46103,Quartell,Valencia/València
46104,Quatretonda,Valencia/València
46206,Quesa,Valencia/València
46207,Rafelbunyol,Valencia/València
46208,Rafelcofer,Valencia/València
46209,Rafelguaraf,Valencia/València
46210,Ráfol de Salem,Valencia/València
46212,Real,Valencia/València
46211,"Real de Gandia, el",Valencia/València
46213,Requena,Valencia/València
46214,Riba-roja de Túria,Valencia/València
46215,Riola,Valencia/València
46216,Rocafort,Valencia/València
46217,Rotglà i Corberà,Valencia/València
46218,Ròtova,Valencia/València
46219,Rugat,Valencia/València
46220,Sagunt/Sagunto,Valencia/València
46221,Salem,Valencia/València
46903,San Antonio de Benagéber,Valencia/València
46222,Sant Joanet,Valencia/València
46223,Sedaví,Valencia/València
46224,Segart,Valencia/València
46225,Sellent,Valencia/València
46226,Sempere,Valencia/València
46227,Senyera,Valencia/València
46228,Serra,Valencia/València
46229,Siete Aguas,Valencia/València
46230,Silla,Valencia/València
46231,Simat de la Valldigna,Valencia/València
46232,Sinarcas,Valencia/València
46233,Sollana,Valencia/València
46234,Sot de Chera,Valencia/València
46235,Sueca,Valencia/València
46236,Sumacàrcer,Valencia/València
46237,Tavernes Blanques,Valencia/València
46238,Tavernes de la Valldigna,Valencia/València
46239,Teresa de Cofrentes,Valencia/València
46240,Terrateig,Valencia/València
46241,Titaguas,Valencia/València
46242,Torrebaja,Valencia/València
46243,Torrella,Valencia/València
46244,Torrent,Valencia/València
46245,Torres Torres,Valencia/València
46246,Tous,Valencia/València
46247,Tuéjar,Valencia/València
46248,Turís,Valencia/València
46249,Utiel,Valencia/València
46250,València,Valencia/València
46251,Vallada,Valencia/València
46252,Vallanca,Valencia/València
46253,Vallés,Valencia/València
46254,Venta del Moro,Valencia/València
46255,Vilallonga/Villalonga,Valencia/València
46256,Vilamarxant,Valencia/València
46258,Villar del Arzobispo,Valencia/València
46259,Villargordo del Cabriel,Valencia/València
46260,Vinalesa,Valencia/València
46145,Xàtiva,Valencia/València
46143,Xeraco,Valencia/València
46146,Xeresa,Valencia/València
46110,Xirivella,Valencia/València
46261,Yátova,Valencia/València
46262,"Yesa, La",Valencia/València
46263,Zarra,Valencia/València
47001,Adalia,Valladolid
47002,Aguasal,Valladolid
47003,Aguilar de Campos,Valladolid
47004,Alaejos,Valladolid
47005,Alcazarén,Valladolid
47006,Aldea de San Miguel,Valladolid
47007,Aldeamayor de San Martín,Valladolid
47008,Almenara de Adaja,Valladolid
47009,Amusquillo,Valladolid
47010,Arroyo de la Encomienda,Valladolid
47011,Ataquines,Valladolid
47012,Bahabón,Valladolid
47013,Barcial de la Loma,Valladolid
47014,Barruelo del Valle,Valladolid
47015,Becilla de Valderaduey,Valladolid
47016,Benafarces,Valladolid
47017,Bercero,Valladolid
47018,Berceruelo,Valladolid
47019,Berrueces,Valladolid
47020,Bobadilla del Campo,Valladolid
47021,Bocigas,Valladolid
47022,Bocos de Duero,Valladolid
47023,Boecillo,Valladolid
47024,Bolaños de Campos,Valladolid
47025,Brahojos de Medina,Valladolid
47026,Bustillo de Chaves,Valladolid
47027,Cabezón de Pisuerga,Valladolid
47028,Cabezón de Valderaduey,Valladolid
47029,Cabreros del Monte,Valladolid
47030,Campaspero,Valladolid
47031,"Campillo, El",Valladolid
47032,Camporredondo,Valladolid
47033,Canalejas de Peñafiel,Valladolid
47034,Canillas de Esgueva,Valladolid
47035,Carpio,Valladolid
47036,Casasola de Arión,Valladolid
47037,Castrejón de Trabancos,Valladolid
47038,Castrillo de Duero,Valladolid
47039,Castrillo-Tejeriego,Valladolid
47040,Castrobol,Valladolid
47041,Castrodeza,Valladolid
47042,Castromembibre,Valladolid
47043,Castromonte,Valladolid
47044,Castronuevo de Esgueva,Valladolid
47045,Castronuño,Valladolid
47046,Castroponce,Valladolid
47047,Castroverde de Cerrato,Valladolid
47048,Ceinos de Campos,Valladolid
47049,Cervillego de la Cruz,Valladolid
47050,Cigales,Valladolid
47051,Ciguñuela,Valladolid
47052,Cistérniga,Valladolid
47053,Cogeces de Íscar,Valladolid
47054,Cogeces del Monte,Valladolid
47055,Corcos,Valladolid
47056,Corrales de Duero,Valladolid
47057,Cubillas de Santa Marta,Valladolid
47058,Cuenca de Campos,Valladolid
47059,Curiel de Duero,Valladolid
47060,Encinas de Esgueva,Valladolid
47061,Esguevillas de Esgueva,Valladolid
47062,Fombellida,Valladolid
47063,Fompedraza,Valladolid
47064,Fontihoyuelo,Valladolid
47065,Fresno el Viejo,Valladolid
47066,Fuensaldaña,Valladolid
47067,Fuente el Sol,Valladolid
47068,Fuente-Olmedo,Valladolid
47069,Gallegos de Hornija,Valladolid
47070,Gatón de Campos,Valladolid
47071,Geria,Valladolid
47073,Herrín de Campos,Valladolid
47074,Hornillos de Eresma,Valladolid
47075,Íscar,Valladolid
47076,Laguna de Duero,Valladolid
47077,Langayo,Valladolid
47079,Llano de Olmedo,Valladolid
47078,Lomoviejo,Valladolid
47080,Manzanillo,Valladolid
47081,Marzales,Valladolid
47082,Matapozuelos,Valladolid
47083,Matilla de los Caños,Valladolid
47084,Mayorga,Valladolid
47086,Medina de Rioseco,Valladolid
47085,Medina del Campo,Valladolid
47087,Megeces,Valladolid
47088,Melgar de Abajo,Valladolid
47089,Melgar de Arriba,Valladolid
47090,Mojados,Valladolid
47091,Monasterio de Vega,Valladolid
47092,Montealegre de Campos,Valladolid
47093,Montemayor de Pililla,Valladolid
47094,Moral de la Reina,Valladolid
47095,Moraleja de las Panaderas,Valladolid
47096,Morales de Campos,Valladolid
47097,Mota del Marqués,Valladolid
47098,Mucientes,Valladolid
47099,"Mudarra, La",Valladolid
47100,Muriel,Valladolid
47101,Nava del Rey,Valladolid
47102,Nueva Villa de las Torres,Valladolid
47103,Olivares de Duero,Valladolid
47104,Olmedo,Valladolid
47105,Olmos de Esgueva,Valladolid
47106,Olmos de Peñafiel,Valladolid
47109,Palazuelo de Vedija,Valladolid
47110,"Parrilla, La",Valladolid
47111,"Pedraja de Portillo, La",Valladolid
47112,Pedrajas de San Esteban,Valladolid
47113,Pedrosa del Rey,Valladolid
47114,Peñafiel,Valladolid
47115,Peñaflor de Hornija,Valladolid
47116,Pesquera de Duero,Valladolid
47117,Piña de Esgueva,Valladolid
47118,Piñel de Abajo,Valladolid
47119,Piñel de Arriba,Valladolid
47121,Pollos,Valladolid
47122,Portillo,Valladolid
47123,Pozal de Gallinas,Valladolid
47124,Pozaldez,Valladolid
47125,Pozuelo de la Orden,Valladolid
47126,Puras,Valladolid
47127,Quintanilla de Arriba,Valladolid
47129,Quintanilla de Onésimo,Valladolid
47130,Quintanilla de Trigueros,Valladolid
47128,Quintanilla del Molar,Valladolid
47131,Rábano,Valladolid
47132,Ramiro,Valladolid
47133,Renedo de Esgueva,Valladolid
47134,Roales de Campos,Valladolid
47135,Robladillo,Valladolid
47137,Roturas,Valladolid
47138,Rubí de Bracamonte,Valladolid
47139,Rueda,Valladolid
47140,Saelices de Mayorga,Valladolid
47141,Salvador de Zapardiel,Valladolid
47142,San Cebrián de Mazote,Valladolid
47143,San Llorente,Valladolid
47144,San Martín de Valvení,Valladolid
47145,San Miguel del Arroyo,Valladolid
47146,San Miguel del Pino,Valladolid
47147,San Pablo de la Moraleja,Valladolid
47148,San Pedro de Latarce,Valladolid
47149,San Pelayo,Valladolid
47150,San Román de Hornija,Valladolid
47151,San Salvador,Valladolid
47156,San Vicente del Palacio,Valladolid
47152,Santa Eufemia del Arroyo,Valladolid
47153,Santervás de Campos,Valladolid
47154,Santibáñez de Valcorba,Valladolid
47155,Santovenia de Pisuerga,Valladolid
47157,Sardón de Duero,Valladolid
47158,"Seca, La",Valladolid
47159,Serrada,Valladolid
47160,Siete Iglesias de Trabancos,Valladolid
47161,Simancas,Valladolid
47162,Tamariz de Campos,Valladolid
47163,Tiedra,Valladolid
47164,Tordehumos,Valladolid
47165,Tordesillas,Valladolid
47169,Torre de Esgueva,Valladolid
47170,Torre de Peñafiel,Valladolid
47166,Torrecilla de la Abadesa,Valladolid
47167,Torrecilla de la Orden,Valladolid
47168,Torrecilla de la Torre,Valladolid
47171,Torrelobatón,Valladolid
47172,Torrescárcela,Valladolid
47173,Traspinedo,Valladolid
47174,Trigueros del Valle,Valladolid
47175,Tudela de Duero,Valladolid
47176,"Unión de Campos, La",Valladolid
47177,Urones de Castroponce,Valladolid
47178,Urueña,Valladolid
47179,Valbuena de Duero,Valladolid
47180,Valdearcos de la Vega,Valladolid
47181,Valdenebro de los Valles,Valladolid
47182,Valdestillas,Valladolid
47183,Valdunquillo,Valladolid
47186,Valladolid,Valladolid
47184,Valoria la Buena,Valladolid
47185,Valverde de Campos,Valladolid
47187,Vega de Ruiponce,Valladolid
47188,Vega de Valdetronco,Valladolid
47189,Velascálvaro,Valladolid
47190,Velilla,Valladolid
47191,Velliza,Valladolid
47192,Ventosa de la Cuesta,Valladolid
47193,Viana de Cega,Valladolid
47195,Villabáñez,Valladolid
47196,Villabaruz de Campos,Valladolid
47197,Villabrágima,Valladolid
47198,Villacarralón,Valladolid
47199,Villacid de Campos,Valladolid
47200,Villaco,Valladolid
47203,Villafrades de Campos,Valladolid
47204,Villafranca de Duero,Valladolid
47205,Villafrechós,Valladolid
47206,Villafuerte,Valladolid
47207,Villagarcía de Campos,Valladolid
47208,Villagómez la Nueva,Valladolid
47209,Villalán de Campos,Valladolid
47210,Villalar de los Comuneros,Valladolid
47211,Villalba de la Loma,Valladolid
47212,Villalba de los Alcores,Valladolid
47213,Villalbarba,Valladolid
47214,Villalón de Campos,Valladolid
47215,Villamuriel de Campos,Valladolid
47216,Villán de Tordesillas,Valladolid
47217,Villanubla,Valladolid
47218,Villanueva de Duero,Valladolid
47219,Villanueva de la Condesa,Valladolid
47220,Villanueva de los Caballeros,Valladolid
47221,Villanueva de los Infantes,Valladolid
47222,Villanueva de San Mancio,Valladolid
47223,Villardefrades,Valladolid
47224,Villarmentero de Esgueva,Valladolid
47225,Villasexmir,Valladolid
47226,Villavaquerín,Valladolid
47227,Villavellid,Valladolid
47228,Villaverde de Medina,Valladolid
47229,Villavicencio de los Caballeros,Valladolid
47194,Viloria,Valladolid
47230,Wamba,Valladolid
47231,Zaratán,Valladolid
47232,"Zarza, La",Valladolid
48001,Abadiño,Bizkaia
48002,Abanto y Ciérvana-Abanto Zierbena,Bizkaia
48911,Ajangiz,Bizkaia
48912,Alonsotegi,Bizkaia
48003,Amorebieta-Etxano,Bizkaia
48004,Amoroto,Bizkaia
48005,Arakaldo,Bizkaia
48006,Arantzazu,Bizkaia
48093,Areatza,Bizkaia
48009,Arrankudiaga-Zollo,Bizkaia
48914,Arratzu,Bizkaia
48010,Arrieta,Bizkaia
48011,Arrigorriaga,Bizkaia
48023,Artea,Bizkaia
48008,Artzentales,Bizkaia
48091,Atxondo,Bizkaia
48070,Aulesti,Bizkaia
48012,Bakio,Bizkaia
48090,Balmaseda,Bizkaia
48013,Barakaldo,Bizkaia
48014,Barrika,Bizkaia
48015,Basauri,Bizkaia
48092,Bedia,Bizkaia
48016,Berango,Bizkaia
48017,Bermeo,Bizkaia
48018,Berriatua,Bizkaia
48019,Berriz,Bizkaia
48020,Bilbao,Bizkaia
48021,Busturia,Bizkaia
48901,Derio,Bizkaia
48026,Dima,Bizkaia
48027,Durango,Bizkaia
48028,Ea,Bizkaia
48031,Elantxobe,Bizkaia
48032,Elorrio,Bizkaia
48902,Erandio,Bizkaia
48033,Ereño,Bizkaia
48034,Ermua,Bizkaia
48079,Errigoiti,Bizkaia
48029,Etxebarri,Bizkaia
48030,Etxebarria,Bizkaia
48906,Forua,Bizkaia
48035,Fruiz,Bizkaia
48036,Galdakao,Bizkaia
48037,Galdames,Bizkaia
48038,Gamiz-Fika,Bizkaia
48039,Garai,Bizkaia
48040,Gatika,Bizkaia
48041,Gautegiz Arteaga,Bizkaia
48046,Gernika-Lumo,Bizkaia
48044,Getxo,Bizkaia
48047,Gizaburuaga,Bizkaia
48042,Gordexola,Bizkaia
48043,Gorliz,Bizkaia
48045,Güeñes,Bizkaia
48048,Ibarrangelu,Bizkaia
48094,Igorre,Bizkaia
48049,Ispaster,Bizkaia
48910,Iurreta,Bizkaia
48050,Izurtza,Bizkaia
48022,Karrantza Harana/Valle de Carranza,Bizkaia
48907,Kortezubi,Bizkaia
48051,Lanestosa,Bizkaia
48052,Larrabetzu,Bizkaia
48053,Laukiz,Bizkaia
48054,Leioa,Bizkaia
48057,Lekeitio,Bizkaia
48055,Lemoa,Bizkaia
48056,Lemoiz,Bizkaia
48081,Lezama,Bizkaia
48903,Loiu,Bizkaia
48058,Mallabia,Bizkaia
48059,Mañaria,Bizkaia
48060,Markina-Xemein,Bizkaia
48061,Maruri-Jatabe,Bizkaia
48062,Mendata,Bizkaia
48063,Mendexa,Bizkaia
48064,Meñaka,Bizkaia
48066,Morga,Bizkaia
48068,Mundaka,Bizkaia
48069,Mungia,Bizkaia
48007,Munitibar-Arbatzegi Gerrikaitz,Bizkaia
48908,Murueta,Bizkaia
48071,Muskiz,Bizkaia
48067,Muxika,Bizkaia
48909,Nabarniz,Bizkaia
48073,Ondarroa,Bizkaia
48075,Orozko,Bizkaia
48083,Ortuella,Bizkaia
48072,Otxandio,Bizkaia
48077,Plentzia,Bizkaia
48078,Portugalete,Bizkaia
48082,Santurtzi,Bizkaia
48084,Sestao,Bizkaia
48904,Sondika,Bizkaia
48085,Sopela,Bizkaia
48086,Sopuerta,Bizkaia
48076,Sukarrieta,Bizkaia
48087,Trucios-Turtzioz,Bizkaia
48088,Ubide,Bizkaia
48065,Ugao-Miraballes,Bizkaia
48089,Urduliz,Bizkaia
48074,Urduña/Orduña,Bizkaia
48916,Usansolo,Bizkaia
48080,Valle de Trápaga-Trapagaran,Bizkaia
48095,Zaldibar,Bizkaia
48096,Zalla,Bizkaia
48905,Zamudio,Bizkaia
48097,Zaratamo,Bizkaia
48024,Zeanuri,Bizkaia
48025,Zeberio,Bizkaia
48913,Zierbena,Bizkaia
48915,Ziortza-Bolibar,Bizkaia
49002,Abezames,Zamora
49003,Alcañices,Zamora
49004,Alcubilla de Nogales,Zamora
49005,Alfaraz de Sayago,Zamora
49006,Algodre,Zamora
49007,Almaraz de Duero,Zamora
49008,Almeida de Sayago,Zamora
49009,Andavías,Zamora
49010,Arcenillas,Zamora
49011,Arcos de la Polvorosa,Zamora
49012,Argañín,Zamora
49013,Argujillo,Zamora
49014,Arquillinos,Zamora
49015,Arrabalde,Zamora
49016,Aspariegos,Zamora
49017,Asturianos,Zamora
49018,Ayoó de Vidriales,Zamora
49019,Barcial del Barco,Zamora
49020,Belver de los Montes,Zamora
49021,Benavente,Zamora
49022,Benegiles,Zamora
49023,Bermillo de Sayago,Zamora
49024,"Bóveda de Toro, La",Zamora
49025,Bretó,Zamora
49026,Bretocino,Zamora
49027,Brime de Sog,Zamora
49028,Brime de Urz,Zamora
49029,Burganes de Valverde,Zamora
49030,Bustillo del Oro,Zamora
49031,Cabañas de Sayago,Zamora
49032,Calzadilla de Tera,Zamora
49033,Camarzana de Tera,Zamora
49034,Cañizal,Zamora
49035,Cañizo,Zamora
49036,Carbajales de Alba,Zamora
49037,Carbellino,Zamora
49038,Casaseca de Campeán,Zamora
49039,Casaseca de las Chanas,Zamora
49040,Castrillo de la Guareña,Zamora
49041,Castrogonzalo,Zamora
49042,Castronuevo,Zamora
49043,Castroverde de Campos,Zamora
49044,Cazurra,Zamora
49046,Cerecinos de Campos,Zamora
49047,Cerecinos del Carrizal,Zamora
49048,Cernadilla,Zamora
49050,Cobreros,Zamora
49052,Coomonte,Zamora
49053,Coreses,Zamora
49054,Corrales del Vino,Zamora
49055,Cotanes del Monte,Zamora
49056,Cubillos,Zamora
49057,Cubo de Benavente,Zamora
49058,"Cubo de Tierra del Vino, El",Zamora
49059,Cuelgamures,Zamora
49061,Entrala,Zamora
49062,Espadañedo,Zamora
49063,Faramontanos de Tábara,Zamora
49064,Fariza,Zamora
49065,Fermoselle,Zamora
49066,Ferreras de Abajo,Zamora
49067,Ferreras de Arriba,Zamora
49068,Ferreruela,Zamora
49069,Figueruela de Arriba,Zamora
49071,Fonfría,Zamora
49075,Fresno de la Polvorosa,Zamora
49076,Fresno de la Ribera,Zamora
49077,Fresno de Sayago,Zamora
49078,Friera de Valverde,Zamora
49079,Fuente Encalada,Zamora
49080,Fuentelapeña,Zamora
49082,Fuentes de Ropel,Zamora
49081,Fuentesaúco,Zamora
49083,Fuentesecas,Zamora
49084,Fuentespreadas,Zamora
49085,Galende,Zamora
49086,Gallegos del Pan,Zamora
49087,Gallegos del Río,Zamora
49088,Gamones,Zamora
49090,Gema,Zamora
49091,Granja de Moreruela,Zamora
49092,Granucillo,Zamora
49093,Guarrate,Zamora
49094,Hermisende,Zamora
49095,"Hiniesta, La",Zamora
49096,Jambrina,Zamora
49097,Justel,Zamora
49098,Losacino,Zamora
49099,Losacio,Zamora
49100,Lubián,Zamora
49101,Luelmo,Zamora
49102,"Maderal, El",Zamora
49103,Madridanos,Zamora
49104,Mahide,Zamora
49105,Maire de Castroponce,Zamora
49107,Malva,Zamora
49108,Manganeses de la Lampreana,Zamora
49109,Manganeses de la Polvorosa,Zamora
49110,Manzanal de Arriba,Zamora
49112,Manzanal de los Infantes,Zamora
49111,Manzanal del Barco,Zamora
49113,Matilla de Arzón,Zamora
49114,Matilla la Seca,Zamora
49115,Mayalde,Zamora
49116,Melgar de Tera,Zamora
49117,Micereces de Tera,Zamora
49118,Milles de la Polvorosa,Zamora
49119,Molacillos,Zamora
49120,Molezuelas de la Carballeda,Zamora
49121,Mombuey,Zamora
49122,Monfarracinos,Zamora
49123,Montamarta,Zamora
49124,Moral de Sayago,Zamora
49126,Moraleja de Sayago,Zamora
49125,Moraleja del Vino,Zamora
49128,Morales de Rey,Zamora
49129,Morales de Toro,Zamora
49130,Morales de Valverde,Zamora
49127,Morales del Vino,Zamora
49131,Moralina,Zamora
49132,Moreruela de los Infanzones,Zamora
49133,Moreruela de Tábara,Zamora
49134,Muelas de los Caballeros,Zamora
49135,Muelas del Pan,Zamora
49136,Muga de Sayago,Zamora
49137,Navianos de Valverde,Zamora
49138,Olmillos de Castro,Zamora
49139,Otero de Bodas,Zamora
49141,Pajares de la Lampreana,Zamora
49143,Palacios de Sanabria,Zamora
49142,Palacios del Pan,Zamora
49145,Pedralba de la Pradería,Zamora
49146,"Pego, El",Zamora
49147,Peleagonzalo,Zamora
49148,Peleas de Abajo,Zamora
49149,Peñausende,Zamora
49150,Peque,Zamora
49151,"Perdigón, El",Zamora
49152,Pereruela,Zamora
49153,Perilla de Castro,Zamora
49154,Pías,Zamora
49155,Piedrahita de Castro,Zamora
49156,Pinilla de Toro,Zamora
49157,Pino del Oro,Zamora
49158,"Piñero, El",Zamora
49160,Pobladura de Valderaduey,Zamora
49159,Pobladura del Valle,Zamora
49162,Porto,Zamora
49163,Pozoantiguo,Zamora
49164,Pozuelo de Tábara,Zamora
